fecha_utc,hora_utc,fecha_local,hora_local,tipo_evento,descripcion,elevacion,azimut,planeta1,planeta2,posicion1,posicion2,tipo_aspecto,orbe,es_aplicativo,harmony,signo,grado,posicion
2024-10-13,19:23,2024-10-13,16:23,Ingreso a Signo,Mercurio ingresa a 0.00° de Escorpio (Directo),,,,,,,,,,,,,
2024-10-13,19:55,2024-10-13,16:55,Ingreso a Signo,Luna ingresa a 0.00° de Piscis (Directo),,,,,,,,,,,,,
2024-10-14,03:52,2024-10-14,00:52,Aspecto,Sol en Trígono con Júpiter,,,Sol,Júpiter,21°17' Libra,21°17' Géminis,Trígono,0.00°,No,Armónico,,,
2024-10-14,08:15,2024-10-14,05:15,Aspecto,Sol en Cuadratura con Marte,,,Sol,Marte,21°28' Libra,21°28' Cáncer,Cuadratura,0.00°,No,Tensión,,,
2024-10-14,22:22,2024-10-14,19:22,Aspecto,Venus en Oposición con Urano,,,Venus,Urano,26°30' Escorpio,26°30' Tauro,Oposición,0.00°,No,Tensión,,,
2024-10-15,20:34,2024-10-15,17:34,Ingreso a Signo,Luna ingresa a 0.00° de Aries (Directo),,,,,,,,,,,,,
2024-10-16,00:49,2024-10-15,21:49,Aspecto,Venus en Trígono con Neptuno,,,Venus,Neptuno,27°51' Escorpio,27°51' Piscis,Trígono,0.00°,No,Armónico,,,
2024-10-17,11:26,2024-10-17,08:26,Luna Llena,Luna llena en Aries 24.58°,-29.6°,263.5°,,,,,,,,,Aries,24.58°,24°35' Aries
2024-10-17,12:30,2024-10-17,09:30,Aspecto,Venus en Sextil con Plutón,,,Venus,Plutón,29°38' Escorpio,29°38' Capricornio,Sextil,0.00°,No,Armónico,,,
2024-10-17,19:28,2024-10-17,16:28,Ingreso a Signo,Venus ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-10-17,19:59,2024-10-17,16:59,Ingreso a Signo,Luna ingresa a 0.00° de Tauro (Directo),,,,,,,,,,,,,
2024-10-19,20:07,2024-10-19,17:07,Ingreso a Signo,Luna ingresa a 0.00° de Géminis (Directo),,,,,,,,,,,,,
2024-10-21,22:49,2024-10-21,19:49,Ingreso a Signo,Luna ingresa a 0.00° de Cáncer (Directo),,,,,,,,,,,,,
2024-10-22,06:34,2024-10-22,03:34,Aspecto,Mercurio en Trígono con Saturno,,,Mercurio,Saturno,13°11' Escorpio,13°11' Piscis,Trígono,0.00°,No,Armónico,,,
2024-10-22,14:15,2024-10-22,11:15,Aspecto,Sol en Cuadratura con Plutón,,,Sol,Plutón,29°40' Libra,29°40' Capricornio,Cuadratura,0.00°,No,Tensión,,,
2024-10-22,22:14,2024-10-22,19:14,Ingreso a Signo,Sol ingresa a 0.00° de Escorpio (Directo),,,,,,,,,,,,,
2024-10-24,05:23,2024-10-24,02:23,Ingreso a Signo,Luna ingresa a 0.00° de Leo (Directo),,,,,,,,,,,,,
2024-10-25,00:13,2024-10-24,21:13,Aspecto,Marte en Sextil con Urano,,,Marte,Urano,26°10' Cáncer,26°10' Tauro,Sextil,0.00°,No,Armónico,,,
2024-10-26,15:47,2024-10-26,12:47,Ingreso a Signo,Luna ingresa a 0.00° de Virgo (Directo),,,,,,,,,,,,,
2024-10-28,12:30,2024-10-28,09:30,Aspecto,Marte en Trígono con Neptuno,,,Marte,Neptuno,27°34' Cáncer,27°34' Piscis,Trígono,0.00°,No,Armónico,,,
2024-10-28,13:34,2024-10-28,10:34,Aspecto,Venus en Cuadratura con Saturno,,,Venus,Saturno,12°58' Sagitario,12°58' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-10-29,04:29,2024-10-29,01:29,Ingreso a Signo,Luna ingresa a 0.00° de Libra (Directo),,,,,,,,,,,,,
2024-10-30,22:14,2024-10-30,19:14,Aspecto,Mercurio en Oposición con Urano,,,Mercurio,Urano,25°56' Escorpio,25°56' Tauro,Oposición,0.00°,No,Tensión,,,
2024-10-31,17:29,2024-10-31,14:29,Ingreso a Signo,Luna ingresa a 0.00° de Escorpio (Directo),,,,,,,,,,,,,
2024-11-01,00:33,2024-10-31,21:33,Aspecto,Mercurio en Trígono con Neptuno,,,Mercurio,Neptuno,27°30' Escorpio,27°30' Piscis,Trígono,0.00°,No,Armónico,,,
2024-11-01,12:47,2024-11-01,09:47,Luna Nueva,Luna nueva en Escorpio 9.59°,46.9°,73.3°,,,,,,,,,Escorpio,9.59°,9°35' Escorpio
2024-11-02,08:21,2024-11-02,05:21,Aspecto,Mercurio en Trígono con Marte,,,Mercurio,Marte,29°21' Escorpio,29°21' Cáncer,Trígono,0.00°,No,Armónico,,,
2024-11-02,15:03,2024-11-02,12:03,Aspecto,Mercurio en Sextil con Plutón,,,Mercurio,Plutón,29°45' Escorpio,29°45' Capricornio,Sextil,0.00°,No,Armónico,,,
2024-11-02,19:17,2024-11-02,16:17,Ingreso a Signo,Mercurio ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-11-03,05:19,2024-11-03,02:19,Ingreso a Signo,Luna ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-11-03,11:36,2024-11-03,08:36,Aspecto,Marte en Oposición con Plutón,,,Marte,Plutón,29°45' Cáncer,29°45' Capricornio,Oposición,0.00°,No,Tensión,,,
2024-11-03,15:25,2024-11-03,12:25,Aspecto,Venus en Oposición con Júpiter,,,Venus,Júpiter,20°16' Sagitario,20°16' Géminis,Oposición,0.00°,No,Tensión,,,
2024-11-04,04:09,2024-11-04,01:09,Ingreso a Signo,Marte ingresa a 0.00° de Leo (Directo),,,,,,,,,,,,,
2024-11-04,17:36,2024-11-04,14:36,Aspecto,Sol en Trígono con Saturno,,,Sol,Saturno,12°47' Escorpio,12°47' Piscis,Trígono,0.00°,No,Armónico,,,
2024-11-05,15:17,2024-11-05,12:17,Ingreso a Signo,Luna ingresa a 0.00° de Capricornio (Directo),,,,,,,,,,,,,
2024-11-07,22:57,2024-11-07,19:57,Ingreso a Signo,Luna ingresa a 0.00° de Acuario (Directo),,,,,,,,,,,,,
2024-11-09,13:15,2024-11-09,10:15,Aspecto,Venus en Cuadratura con Neptuno,,,Venus,Neptuno,27°21' Sagitario,27°21' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-11-10,03:59,2024-11-10,00:59,Ingreso a Signo,Luna ingresa a 0.00° de Piscis (Directo),,,,,,,,,,,,,
2024-11-11,18:25,2024-11-11,15:25,Ingreso a Signo,Venus ingresa a 0.00° de Capricornio (Directo),,,,,,,,,,,,,
2024-11-12,06:25,2024-11-12,03:25,Ingreso a Signo,Luna ingresa a 0.00° de Aries (Directo),,,,,,,,,,,,,
2024-11-12,13:21,2024-11-12,10:21,Aspecto,Mercurio en Cuadratura con Saturno,,,Mercurio,Saturno,12°42' Sagitario,12°42' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-11-14,06:59,2024-11-14,03:59,Ingreso a Signo,Luna ingresa a 0.00° de Tauro (Directo),,,,,,,,,,,,,
2024-11-15,13:50,2024-11-15,10:50,Fin Retrogradación,Saturno termina retrogradación en 12°41' Piscis,,,,,,,,,,,,,
2024-11-15,21:28,2024-11-15,18:28,Luna Llena,Luna llena en Tauro 24.01°,-14.7°,71.9°,,,,,,,,,Tauro,24.01°,24°00' Tauro
2024-11-16,07:08,2024-11-16,04:08,Ingreso a Signo,Luna ingresa a 0.00° de Géminis (Directo),,,,,,,,,,,,,
2024-11-17,02:44,2024-11-16,23:44,Aspecto,Sol en Oposición con Urano,,,Sol,Urano,25°14' Escorpio,25°14' Tauro,Oposición,0.00°,No,Tensión,,,
2024-11-18,08:49,2024-11-18,05:49,Ingreso a Signo,Luna ingresa a 0.00° de Cáncer (Directo),,,,,,,,,,,,,
2024-11-18,08:55,2024-11-18,05:55,Aspecto,Mercurio en Oposición con Júpiter,,,Mercurio,Júpiter,18°47' Sagitario,18°47' Géminis,Oposición,0.00°,No,Tensión,,,
2024-11-19,02:07,2024-11-18,23:07,Aspecto,Sol en Trígono con Neptuno,,,Sol,Neptuno,27°13' Escorpio,27°13' Piscis,Trígono,0.00°,No,Armónico,,,
2024-11-19,20:39,2024-11-19,17:39,Ingreso a Signo,Plutón ingresa a 0.00° de Acuario (Directo),,,,,,,,,,,,,
2024-11-20,13:50,2024-11-20,10:50,Ingreso a Signo,Luna ingresa a 0.00° de Leo (Directo),,,,,,,,,,,,,
2024-11-21,19:56,2024-11-21,16:56,Ingreso a Signo,Sol ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-11-21,20:49,2024-11-21,17:49,Aspecto,Sol en Sextil con Plutón,,,Sol,Plutón,0°02' Sagitario,0°02' Acuario,Sextil,0.00°,No,Armónico,,,
2024-11-22,11:55,2024-11-22,08:55,Aspecto,Venus en Sextil con Saturno,,,Venus,Saturno,12°44' Capricornio,12°44' Piscis,Sextil,0.00°,No,Armónico,,,
2024-11-22,23:00,2024-11-22,20:00,Ingreso a Signo,Luna ingresa a 0.00° de Virgo (Directo),,,,,,,,,,,,,
2024-11-25,11:19,2024-11-25,08:19,Ingreso a Signo,Luna ingresa a 0.00° de Libra (Directo),,,,,,,,,,,,,
2024-11-26,02:12,2024-11-25,23:12,Inicio Retrogradación,Mercurio inicia retrogradación en 22°40' Sagitario,,,,,,,,,,,,,
2024-11-27,08:06,2024-11-27,05:06,Aspecto,Sol en Trígono con Marte,,,Sol,Marte,5°34' Sagitario,5°34' Leo,Trígono,0.00°,No,Armónico,,,
2024-11-28,00:20,2024-11-27,21:20,Ingreso a Signo,Luna ingresa a 0.00° de Escorpio (Directo),,,,,,,,,,,,,
2024-11-30,11:52,2024-11-30,08:52,Ingreso a Signo,Luna ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-12-01,06:21,2024-12-01,03:21,Luna Nueva,Luna nueva en Sagitario 9.55°,-22.1°,140.3°,,,,,,,,,Sagitario,9.55°,9°32' Sagitario
2024-12-02,14:43,2024-12-02,11:43,Aspecto,Venus en Trígono con Urano,,,Venus,Urano,24°36' Capricornio,24°36' Tauro,Trígono,0.00°,No,Armónico,,,
2024-12-02,21:09,2024-12-02,18:09,Ingreso a Signo,Luna ingresa a 0.00° de Capricornio (Directo),,,,,,,,,,,,,
2024-12-04,10:15,2024-12-04,07:15,Aspecto,Mercurio en Oposición con Júpiter,,,Mercurio,Júpiter,16°43' Sagitario,16°43' Géminis,Oposición,0.00°,No,Tensión,,,
2024-12-04,16:18,2024-12-04,13:18,Aspecto,Sol en Cuadratura con Saturno,,,Sol,Saturno,13°00' Sagitario,13°00' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-12-04,18:51,2024-12-04,15:51,Aspecto,Venus en Sextil con Neptuno,,,Venus,Neptuno,27°08' Capricornio,27°08' Piscis,Sextil,0.00°,No,Armónico,,,
2024-12-05,04:21,2024-12-05,01:21,Ingreso a Signo,Luna ingresa a 0.00° de Acuario (Directo),,,,,,,,,,,,,
2024-12-06,02:17,2024-12-05,23:17,Aspecto,Sol en Conjunción con Mercurio,,,Sol,Mercurio,14°27' Sagitario,14°27' Sagitario,Conjunción,0.00°,No,Neutro,,,
2024-12-06,23:03,2024-12-06,20:03,Inicio Retrogradación,Marte inicia retrogradación en 6°10' Leo,,,,,,,,,,,,,
2024-12-07,01:53,2024-12-06,22:53,Aspecto,Mercurio en Cuadratura con Saturno,,,Mercurio,Saturno,13°05' Sagitario,13°05' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-12-07,06:13,2024-12-07,03:13,Ingreso a Signo,Venus ingresa a 0.00° de Acuario (Directo),,,,,,,,,,,,,
2024-12-07,09:48,2024-12-07,06:48,Ingreso a Signo,Luna ingresa a 0.00° de Piscis (Directo),,,,,,,,,,,,,
2024-12-07,14:08,2024-12-07,11:08,Aspecto,Venus en Conjunción con Plutón,,,Venus,Plutón,0°22' Acuario,0°22' Acuario,Conjunción,0.00°,No,Neutro,,,
2024-12-07,20:58,2024-12-07,17:58,Aspecto,Sol en Oposición con Júpiter,,,Sol,Júpiter,16°15' Sagitario,16°15' Géminis,Oposición,0.00°,No,Tensión,,,
2024-12-07,23:30,2024-12-07,20:30,Fin Retrogradación,Neptuno termina retrogradación en 27°07' Piscis,,,,,,,,,,,,,
2024-12-09,13:37,2024-12-09,10:37,Ingreso a Signo,Luna ingresa a 0.00° de Aries (Directo),,,,,,,,,,,,,
2024-12-11,15:55,2024-12-11,12:55,Ingreso a Signo,Luna ingresa a 0.00° de Tauro (Directo),,,,,,,,,,,,,
2024-12-12,10:46,2024-12-12,07:46,Aspecto,Venus en Oposición con Marte,,,Venus,Marte,5°58' Acuario,5°58' Leo,Oposición,0.00°,No,Tensión,,,
2024-12-13,07:45,2024-12-13,04:45,Aspecto,Mercurio en Sextil con Venus,,,Mercurio,Venus,6°58' Sagitario,6°58' Acuario,Sextil,0.00°,No,Armónico,,,
2024-12-13,17:21,2024-12-13,14:21,Ingreso a Signo,Luna ingresa a 0.00° de Géminis (Directo),,,,,,,,,,,,,
2024-12-15,09:01,2024-12-15,06:01,Luna Llena,Luna llena en Géminis 23.88°,-8.0°,299.6°,,,,,,,,,Géminis,23.88°,23°52' Géminis
2024-12-15,19:21,2024-12-15,16:21,Ingreso a Signo,Luna ingresa a 0.00° de Cáncer (Directo),,,,,,,,,,,,,
2024-12-17,23:39,2024-12-17,20:39,Ingreso a Signo,Luna ingresa a 0.00° de Leo (Directo),,,,,,,,,,,,,
2024-12-18,14:28,2024-12-18,11:28,Aspecto,Sol en Cuadratura con Neptuno,,,Sol,Neptuno,27°09' Sagitario,27°09' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-12-20,02:10,2024-12-19,23:10,Aspecto,Venus en Trígono con Júpiter,,,Venus,Júpiter,14°37' Acuario,14°37' Géminis,Trígono,0.00°,No,Armónico,,,
2024-12-20,07:36,2024-12-20,04:36,Ingreso a Signo,Luna ingresa a 0.00° de Virgo (Directo),,,,,,,,,,,,,
2024-12-21,09:20,2024-12-21,06:20,Ingreso a Signo,Sol ingresa a 0.00° de Capricornio (Directo),,,,,,,,,,,,,
2024-12-22,19:07,2024-12-22,16:07,Ingreso a Signo,Luna ingresa a 0.00° de Libra (Directo),,,,,,,,,,,,,
2024-12-24,21:59,2024-12-24,18:59,Aspecto,Júpiter en Cuadratura con Saturno,,,Júpiter,Saturno,14°01' Géminis,14°01' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-12-25,08:06,2024-12-25,05:06,Ingreso a Signo,Luna ingresa a 0.00° de Escorpio (Directo),,,,,,,,,,,,,
2024-12-25,10:00,2024-12-25,07:00,Aspecto,Júpiter en Cuadratura con Saturno,,,Júpiter,Saturno,13°57' Géminis,14°03' Piscis,Cuadratura,0.09°,No,Tensión,,,
2024-12-26,22:47,2024-12-26,19:47,Aspecto,Mercurio en Oposición con Júpiter,,,Mercurio,Júpiter,13°46' Sagitario,13°46' Géminis,Oposición,0.00°,No,Tensión,,,
2024-12-27,07:28,2024-12-27,04:28,Aspecto,Mercurio en Cuadratura con Saturno,,,Mercurio,Saturno,14°11' Sagitario,14°11' Piscis,Cuadratura,0.00°,No,Tensión,,,
2024-12-27,19:46,2024-12-27,16:46,Ingreso a Signo,Luna ingresa a 0.00° de Sagitario (Directo),,,,,,,,,,,,,
2024-12-28,07:41,2024-12-28,04:41,Aspecto,Venus en Cuadratura con Urano,,,Venus,Urano,23°43' Acuario,23°43' Tauro,Cuadratura,0.00°,No,Tensión,,,
2024-12-30,04:37,2024-12-30,01:37,Ingreso a Signo,Luna ingresa a 0.00° de Capricornio (Directo),,,,,,,,,,,,,
2024-12-30,22:26,2024-12-30,19:26,Luna Nueva,Luna nueva en Capricornio 9.73°,7.2°,246.8°,,,,,,,,,Capricornio,9.73°,9°43' Capricornio
